x,y,basin,iterations
-1.5,1.7999999999999998,2,5
-1.5,1.85,2,5
-1.5,1.9,2,5
-1.5,1.9500000000000002,2,5
-1.5,2.0,2,5
-1.45,-2.0,4,5
-1.45,-1.95,4,5
-1.45,-1.9,4,5
-1.45,-1.85,4,5
-1.45,-1.8,4,5
-1.45,-1.75,4,5
-1.45,-1.7,4,5
-1.45,-1.65,4,5
-1.45,-1.6,4,5
-1.45,-1.55,4,5
-1.45,-1.5,4,5
-1.45,-1.45,4,5
-1.45,-1.4,4,5
-1.45,-1.35,4,5
-1.45,-1.3,4,5
-1.45,-1.25,4,5
-1.45,-1.2,4,5
-1.45,-1.15,4,5
-1.45,-1.1,4,5
-1.45,-1.05,4,5
-1.45,-1.0,4,5
-1.45,-0.95,4,5
-1.45,-0.8999999999999999,4,5
-1.45,-0.8500000000000001,4,5
-1.45,-0.8,4,5
-1.45,-0.75,4,6
-1.45,-0.7,4,6
-1.45,-0.6499999999999999,4,6
-1.45,-0.6000000000000001,4,6
-1.45,-0.55,4,6
-1.45,-0.5,4,6
-1.45,-0.44999999999999996,4,7
-1.45,-0.3999999999999999,4,7
-1.45,-0.3500000000000001,4,9
-1.45,-0.30000000000000004,3,8
-1.45,-0.25,3,8
-1.45,-0.19999999999999996,3,8
-1.45,-0.1499999999999999,4,8
-1.45,-0.10000000000000009,4,9
-1.45,-0.050000000000000044,4,14
-1.45,0.0,-2,30
-1.45,0.04999999999999982,2,14
-1.45,0.10000000000000009,2,9
-1.45,0.1499999999999999,2,8
-1.45,0.20000000000000018,1,8
-1.45,0.25,1,8
-1.45,0.2999999999999998,1,8
-1.45,0.3500000000000001,2,9
-1.45,0.3999999999999999,2,7
-1.45,0.4500000000000002,2,7
-1.45,0.5,2,6
-1.45,0.5499999999999998,2,6
-1.45,0.6000000000000001,2,6
-1.45,0.6499999999999999,2,6
-1.45,0.7000000000000002,2,6
-1.45,0.75,2,6
-1.45,0.7999999999999998,2,5
-1.45,0.8500000000000001,2,5
-1.45,0.8999999999999999,2,5
-1.45,0.9500000000000002,2,5
-1.45,1.0,2,5
-1.45,1.0499999999999998,2,5
-1.45,1.1,2,5
-1.45,1.15,2,5
-1.45,1.2000000000000002,2,5
-1.45,1.25,2,5
-1.45,1.2999999999999998,2,5
-1.45,1.35,2,5
-1.45,1.4,2,5
-1.45,1.4500000000000002,2,5
-1.45,1.5,2,5
-1.45,1.5499999999999998,2,5
-1.45,1.6,2,5
-1.45,1.65,2,5
-1.45,1.7000000000000002,2,5
-1.45,1.75,2,5
-1.45,1.7999999999999998,2,5
-1.45,1.85,2,5
-1.45,1.9,2,5
-1.45,1.9500000000000002,2,5
-1.45,2.0,2,5
-1.4,-2.0,4,5
-1.4,-1.95,4,5
-1.4,-1.9,4,5
-1.4,-1.85,4,5
-1.4,-1.8,4,5
-1.4,-1.75,4,5
-1.4,-1.7,4,5
-1.4,-1.65,4,5
-1.4,-1.6,4,5
-1.4,-1.55,4,5
-1.4,-1.5,4,5
-1.4,-1.45,4,5
-1.4,-1.4,4,5
-1.4,-1.35,4,5
-1.4,-1.3,4,5
-1.4,-1.25,4,5
-1.4,-1.2,4,5
-1.4,-1.15,4,5
-1.4,-1.1,4,5
-1.4,-1.05,4,5
-1.4,-1.0,4,5
-1.4,-0.95,4,5
-1.4,-0.8999999999999999,4,5
-1.4,-0.8500000000000001,4,5
-1.4,-0.8,4,5
-1.4,-0.75,4,5
-1.4,-0.7,4,6
-1.4,-0.6499999999999999,4,6
-1.4,-0.6000000000000001,4,6
-1.4,-0.55,4,6
-1.4,-0.5,4,6
-1.4,-0.44999999999999996,4,6
-1.4,-0.3999999999999999,4,7
-1.4,-0.3500000000000001,4,9
-1.4,-0.30000000000000004,3,8
-1.4,-0.25,3,8
-1.4,-0.19999999999999996,3,9
-1.4,-0.1499999999999999,4,9
-1.4,-0.10000000000000009,4,9
-1.4,-0.050000000000000044,4,12
-1.4,0.0,-2,30
-1.4,0.04999999999999982,2,12
-1.4,0.10000000000000009,2,9
-1.4,0.1499999999999999,2,9
-1.4,0.20000000000000018,1,9
-1.4,0.25,1,8
-1.4,0.2999999999999998,1,8
-1.4,0.3500000000000001,2,9
-1.4,0.3999999999999999,2,7
-1.4,0.4500000000000002,2,6
-1.4,0.5,2,6
-1.4,0.5499999999999998,2,6
-1.4,0.6000000000000001,2,6
-1.4,0.6499999999999999,2,6
-1.4,0.7000000000000002,2,6
-1.4,0.75,2,5
-1.4,0.7999999999999998,2,5
-1.4,0.8500000000000001,2,5
-1.4,0.8999999999999999,2,5
-1.4,0.9500000000000002,2,5
-1.4,1.0,2,5
-1.4,1.0499999999999998,2,5
-1.4,1.1,2,5
-1.4,1.15,2,5
-1.4,1.2000000000000002,2,5
-1.4,1.25,2,5
-1.4,1.2999999999999998,2,5
-1.4,1.35,2,5
-1.4,1.4,2,5
-1.4,1.4500000000000002,2,5
-1.4,1.5,2,5
-1.4,1.5499999999999998,2,5
-1.4,1.6,2,5
-1.4,1.65,2,5
-1.4,1.7000000000000002,2,5
-1.4,1.75,2,5
-1.4,1.7999999999999998,2,5
-1.4,1.85,2,5
-1.4,1.9,2,5
-1.4,1.9500000000000002,2,5
-1.4,2.0,2,5
-1.35,-2.0,4,5
-1.35,-1.95,4,5
-1.35,-1.9,4,5
-1.35,-1.85,4,5
-1.35,-1.8,4,5
-1.35,-1.75,4,5
-1.35,-1.7,4,5
-1.35,-1.65,4,5
-1.35,-1.6,4,5
-1.35,-1.55,4,5
-1.35,-1.5,4,5
-1.35,-1.45,4,5
-1.35,-1.4,4,5
-1.35,-1.35,4,5
-1.35,-1.3,4,5
-1.35,-1.25,4,5
-1.35,-1.2,4,5
-1.35,-1.15,4,5
-1.35,-1.1,4,5
-1.35,-1.05,4,5
-1.35,-1.0,4,5
-1.35,-0.95,4,5
-1.35,-0.8999999999999999,4,5
-1.35,-0.8500000000000001,4,5
-1.35,-0.8,4,5
-1.35,-0.75,4,5
-1.35,-0.7,4,6
-1.35,-0.6499999999999999,4,6
-1.35,-0.6000000000000001,4,6
-1.35,-0.55,4,6
-1.35,-0.5,4,6
-1.35,-0.44999999999999996,4,6
-1.35,-0.3999999999999999,4,7
-1.35,-0.3500000000000001,4,8
-1.35,-0.30000000000000004,3,8
-1.35,-0.25,3,8
-1.35,-0.19999999999999996,3,9
-1.35,-0.1499999999999999,1,11
-1.35,-0.10000000000000009,3,10
-1.35,-0.050000000000000044,4,10
-1.35,0.0,-2,30
-1.35,0.04999999999999982,2,10
-1.35,0.10000000000000009,1,10
-1.35,0.1499999999999999,3,11
-1.35,0.20000000000000018,1,9
-1.35,0.25,1,8
-1.35,0.2999999999999998,1,8
-1.35,0.3500000000000001,2,8
-1.35,0.3999999999999999,2,7
-1.35,0.4500000000000002,2,6
-1.35,0.5,2,6
-1.35,0.5499999999999998,2,6
-1.35,0.6000000000000001,2,6
-1.35,0.6499999999999999,2,6
-1.35,0.7000000000000002,2,6
-1.35,0.75,2,5
-1.35,0.7999999999999998,2,5
-1.35,0.8500000000000001,2,5
-1.35,0.8999999999999999,2,5
-1.35,0.9500000000000002,2,5
-1.35,1.0,2,5
-1.35,1.0499999999999998,2,5
-1.35,1.1,2,5
-1.35,1.15,2,5
-1.35,1.2000000000000002,2,5
-1.35,1.25,2,5
-1.35,1.2999999999999998,2,5
-1.35,1.35,2,5
-1.35,1.4,2,5
-1.35,1.4500000000000002,2,5
-1.35,1.5,2,5
-1.35,1.5499999999999998,2,5
-1.35,1.6,2,5
-1.35,1.65,2,5
-1.35,1.7000000000000002,2,5
-1.35,1.75,2,5
-1.35,1.7999999999999998,2,5
-1.35,1.85,2,5
-1.35,1.9,2,5
-1.35,1.9500000000000002,2,5
-1.35,2.0,2,5
-1.3,-2.0,4,5
-1.3,-1.95,4,5
-1.3,-1.9,4,5
-1.3,-1.85,4,5
-1.3,-1.8,4,5
-1.3,-1.75,4,5
-1.3,-1.7,4,5
-1.3,-1.65,4,5
-1.3,-1.6,4,5
-1.3,-1.55,4,5
-1.3,-1.5,4,5
-1.3,-1.45,4,5
-1.3,-1.4,4,5
-1.3,-1.35,4,5
-1.3,-1.3,4,5
-1.3,-1.25,4,5
-1.3,-1.2,4,5
-1.3,-1.15,4,5
-1.3,-1.1,4,5
-1.3,-1.05,4,5
-1.3,-1.0,4,5
-1.3,-0.95,4,5
-1.3,-0.8999999999999999,4,5
-1.3,-0.8500000000000001,4,5
-1.3,-0.8,4,5
-1.3,-0.75,4,5
-1.3,-0.7,4,5
-1.3,-0.6499999999999999,4,6
-1.3,-0.6000000000000001,4,6
-1.3,-0.55,4,6
-1.3,-0.5,4,6
-1.3,-0.44999999999999996,4,6
-1.3,-0.3999999999999999,4,7
-1.3,-0.3500000000000001,4,8
-1.3,-0.30000000000000004,3,8
-1.3,-0.25,3,8
-1.3,-0.19999999999999996,3,9
-1.3,-0.1499999999999999,3,9
-1.3,-0.10000000000000009,3,9
-1.3,-0.050000000000000044,3,11
-1.3,0.0,-2,30
-1.3,0.04999999999999982,1,11
-1.3,0.10000000000000009,1,9
-1.3,0.1499999999999999,1,9
-1.3,0.20000000000000018,1,9
-1.3,0.25,1,8
-1.3,0.2999999999999998,1,8
-1.3,0.3500000000000001,2,8
-1.3,0.3999999999999999,2,7
-1.3,0.4500000000000002,2,6
-1.3,0.5,2,6
-1.3,0.5499999999999998,2,6
-1.3,0.6000000000000001,2,6
-1.3,0.6499999999999999,2,6
-1.3,0.7000000000000002,2,5
-1.3,0.75,2,5
-1.3,0.7999999999999998,2,5
-1.3,0.8500000000000001,2,5
-1.3,0.8999999999999999,2,5
-1.3,0.9500000000000002,2,5
-1.3,1.0,2,5
-1.3,1.0499999999999998,2,5
-1.3,1.1,2,5
-1.3,1.15,2,5
-1.3,1.2000000000000002,2,5
-1.3,1.25,2,5
-1.3,1.2999999999999998,2,5
-1.3,1.35,2,5
-1.3,1.4,2,5
-1.3,1.4500000000000002,2,5
-1.3,1.5,2,5
-1.3,1.5499999999999998,2,5
-1.3,1.6,2,5
-1.3,1.65,2,5
-1.3,1.7000000000000002,2,5
-1.3,1.75,2,5
-1.3,1.7999999999999998,2,5
-1.3,1.85,2,5
-1.3,1.9,2,5
-1.3,1.9500000000000002,2,5
-1.3,2.0,2,5
-1.25,-2.0,4,5
-1.25,-1.95,4,5
-1.25,-1.9,4,5
-1.25,-1.85,4,5
-1.25,-1.8,4,5
-1.25,-1.75,4,5
-1.25,-1.7,4,5
-1.25,-1.65,4,5
-1.25,-1.6,4,5
-1.25,-1.55,4,5
-1.25,-1.5,4,5
-1.25,-1.45,4,5
-1.25,-1.4,4,5
-1.25,-1.35,4,5
-1.25,-1.3,4,5
-1.25,-1.25,4,5
-1.25,-1.2,4,5
-1.25,-1.15,4,5
-1.25,-1.1,4,5
-1.25,-1.05,4,5
-1.25,-1.0,4,5
-1.25,-0.95,4,5
-1.25,-0.8999999999999999,4,5
-1.25,-0.8500000000000001,4,5
-1.25,-0.8,4,5
-1.25,-0.75,4,5
-1.25,-0.7,4,5
-1.25,-0.6499999999999999,4,6
-1.25,-0.6000000000000001,4,6
-1.25,-0.55,4,6
-1.25,-0.5,4,6
-1.25,-0.44999999999999996,4,6
-1.25,-0.3999999999999999,4,7
-1.25,-0.3500000000000001,4,8
-1.25,-0.30000000000000004,3,8
-1.25,-0.25,3,8
-1.25,-0.19999999999999996,3,9
-1.25,-0.1499999999999999,3,9
-1.25,-0.10000000000000009,4,8
-1.25,-0.050000000000000044,3,10
-1.25,0.0,-2,30
-1.25,0.04999999999999982,1,10
-1.25,0.10000000000000009,2,8
-1.25,0.1499999999999999,1,9
-1.25,0.20000000000000018,1,9
-1.25,0.25,1,8
-1.25,0.2999999999999998,1,8
-1.25,0.3500000000000001,2,8
-1.25,0.3999999999999999,2,7
-1.25,0.4500000000000002,2,6
-1.25,0.5,2,6
-1.25,0.5499999999999998,2,6
-1.25,0.6000000000000001,2,6
-1.25,0.6499999999999999,2,6
-1.25,0.7000000000000002,2,5
-1.25,0.75,2,5
-1.25,0.7999999999999998,2,5
-1.25,0.8500000000000001,2,5
-1.25,0.8999999999999999,2,5
-1.25,0.9500000000000002,2,5
-1.25,1.0,2,5
-1.25,1.0499999999999998,2,5
-1.25,1.1,2,5
-1.25,1.15,2,5
-1.25,1.2000000000000002,2,5
-1.25,1.25,2,5
-1.25,1.2999999999999998,2,5
-1.25,1.35,2,5
-1.25,1.4,2,5
-1.25,1.4500000000000002,2,5
-1.25,1.5,2,5
-1.25,1.5499999999999998,2,5
-1.25,1.6,2,5
-1.25,1.65,2,5
-1.25,1.7000000000000002,2,5
-1.25,1.75,2,5
-1.25,1.7999999999999998,2,5
-1.25,1.85,2,5
-1.25,1.9,2,5
-1.25,1.9500000000000002,2,5
-1.25,2.0,2,5
-1.2,-2.0,4,5
-1.2,-1.95,4,5
-1.2,-1.9,4,5
-1.2,-1.85,4,5
-1.2,-1.8,4,5
-1.2,-1.75,4,5
-1.2,-1.7,4,5
-1.2,-1.65,4,5
-1.2,-1.6,4,5
-1.2,-1.55,4,5
-1.2,-1.5,4,5
-1.2,-1.45,4,5
-1.2,-1.4,4,5
-1.2,-1.35,4,5
-1.2,-1.3,4,5
-1.2,-1.25,4,5
-1.2,-1.2,4,5
-1.2,-1.15,4,5
-1.2,-1.1,4,5
-1.2,-1.05,4,5
-1.2,-1.0,4,5
-1.2,-0.95,4,5
-1.2,-0.8999999999999999,4,5
-1.2,-0.8500000000000001,4,5
-1.2,-0.8,4,5
-1.2,-0.75,4,5
-1.2,-0.7,4,5
-1.2,-0.6499999999999999,4,6
-1.2,-0.6000000000000001,4,6
-1.2,-0.55,4,6
-1.2,-0.5,4,6
-1.2,-0.44999999999999996,4,6
-1.2,-0.3999999999999999,4,7
-1.2,-0.3500000000000001,4,8
-1.2,-0.30000000000000004,3,8
-1.2,-0.25,3,8
-1.2,-0.19999999999999996,3,9
-1.2,-0.1499999999999999,3,10
-1.2,-0.10000000000000009,4,12
-1.2,-0.050000000000000044,3,11
-1.2,0.0,-2,30
-1.2,0.04999999999999982,1,11
-1.2,0.10000000000000009,2,12
-1.2,0.1499999999999999,1,10
-1.2,0.20000000000000018,1,9
-1.2,0.25,1,8
-1.2,0.2999999999999998,1,8
-1.2,0.3500000000000001,2,8
-1.2,0.3999999999999999,2,7
-1.2,0.4500000000000002,2,6
-1.2,0.5,2,6
-1.2,0.5499999999999998,2,6
-1.2,0.6000000000000001,2,6
-1.2,0.6499999999999999,2,6
-1.2,0.7000000000000002,2,5
-1.2,0.75,2,5
-1.2,0.7999999999999998,2,5
-1.2,0.8500000000000001,2,5
-1.2,0.8999999999999999,2,5
-1.2,0.9500000000000002,2,5
-1.2,1.0,2,5
-1.2,1.0499999999999998,2,5
-1.2,1.1,2,5
-1.2,1.15,2,5
-1.2,1.2000000000000002,2,5
-1.2,1.25,2,5
-1.2,1.2999999999999998,2,5
-1.2,1.35,2,5
-1.2,1.4,2,5
-1.2,1.4500000000000002,2,5
-1.2,1.5,2,5
-1.2,1.5499999999999998,2,5
-1.2,1.6,2,5
-1.2,1.65,2,5
-1.2,1.7000000000000002,2,5
-1.2,1.75,2,5
-1.2,1.7999999999999998,2,5
-1.2,1.85,2,5
-1.2,1.9,2,5
-1.2,1.9500000000000002,2,5
-1.2,2.0,2,5
-1.15,-2.0,4,5
-1.15,-1.95,4,5
-1.15,-1.9,4,5
-1.15,-1.85,4,5
-1.15,-1.8,4,5
-1.15,-1.75,4,5
-1.15,-1.7,4,5
-1.15,-1.65,4,5
-1.15,-1.6,4,5
-1.15,-1.55,4,5
-1.15,-1.5,4,5
-1.15,-1.45,4,5
-1.15,-1.4,4,5
-1.15,-1.35,4,5
-1.15,-1.3,4,5
-1.15,-1.25,4,5
-1.15,-1.2,4,5
-1.15,-1.15,4,5
-1.15,-1.1,4,5
-1.15,-1.05,4,5
-1.15,-1.0,4,5
-1.15,-0.95,4,5
-1.15,-0.8999999999999999,4,5
-1.15,-0.8500000000000001,4,5
-1.15,-0.8,4,5
-1.15,-0.75,4,5
-1.15,-0.7,4,5
-1.15,-0.6499999999999999,4,5
-1.15,-0.6000000000000001,4,6
-1.15,-0.55,4,6
-1.15,-0.5,4,6
-1.15,-0.44999999999999996,4,6
-1.15,-0.3999999999999999,4,7
-1.15,-0.3500000000000001,4,8
-1.15,-0.30000000000000004,3,9
-1.15,-0.25,3,8
-1.15,-0.19999999999999996,3,9
-1.15,-0.1499999999999999,4,10
-1.15,-0.10000000000000009,4,9
-1.15,-0.050000000000000044,3,11
-1.15,0.0,-2,30
-1.15,0.04999999999999982,1,11
-1.15,0.10000000000000009,2,9
-1.15,0.1499999999999999,2,10
-1.15,0.20000000000000018,1,9
-1.15,0.25,1,8
-1.15,0.2999999999999998,1,9
-1.15,0.3500000000000001,2,8
-1.15,0.3999999999999999,2,7
-1.15,0.4500000000000002,2,6
-1.15,0.5,2,6
-1.15,0.5499999999999998,2,6
-1.15,0.6000000000000001,2,6
-1.15,0.6499999999999999,2,5
-1.15,0.7000000000000002,2,5
-1.15,0.75,2,5
-1.15,0.7999999999999998,2,5
-1.15,0.8500000000000001,2,5
-1.15,0.8999999999999999,2,5
-1.15,0.9500000000000002,2,5
-1.15,1.0,2,5
-1.15,1.0499999999999998,2,5
-1.15,1.1,2,5
-1.15,1.15,2,5
-1.15,1.2000000000000002,2,5
-1.15,1.25,2,5
-1.15,1.2999999999999998,2,5
-1.15,1.35,2,5
-1.15,1.4,2,5
-1.15,1.4500000000000002,2,5
-1.15,1.5,2,5
-1.15,1.5499999999999998,2,5
-1.15,1.6,2,5
-1.15,1.65,2,5
-1.15,1.7000000000000002,2,5
-1.15,1.75,2,5
-1.15,1.7999999999999998,2,5
-1.15,1.85,2,5
-1.15,1.9,2,5
-1.15,1.9500000000000002,2,5
-1.15,2.0,2,5
-1.1,-2.0,4,5
-1.1,-1.95,4,5
-1.1,-1.9,4,5
-1.1,-1.85,4,5
-1.1,-1.8,4,5
-1.1,-1.75,4,5
-1.1,-1.7,4,5
-1.1,-1.65,4,5
-1.1,-1.6,4,5
-1.1,-1.55,4,5
-1.1,-1.5,4,5
-1.1,-1.45,4,5
-1.1,-1.4,4,5
-1.1,-1.35,4,5
-1.1,-1.3,4,5
-1.1,-1.25,4,5
-1.1,-1.2,4,5
-1.1,-1.15,4,5
-1.1,-1.1,4,5
-1.1,-1.05,4,5
-1.1,-1.0,4,5
-1.1,-0.95,4,5
-1.1,-0.8999999999999999,4,5
-1.1,-0.8500000000000001,4,5
-1.1,-0.8,4,5
-1.1,-0.75,4,5
-1.1,-0.7,4,5
-1.1,-0.6499999999999999,4,5
-1.1,-0.6000000000000001,4,6
-1.1,-0.55,4,6
-1.1,-0.5,4,6
-1.1,-0.44999999999999996,4,6
-1.1,-0.3999999999999999,4,7
-1.1,-0.3500000000000001,4,8
-1.1,-0.30000000000000004,1,10
-1.1,-0.25,3,8
-1.1,-0.19999999999999996,3,9
-1.1,-0.1499999999999999,4,8
-1.1,-0.10000000000000009,4,9
-1.1,-0.050000000000000044,3,11
-1.1,0.0,-2,30
-1.1,0.04999999999999982,1,11
-1.1,0.10000000000000009,2,9
-1.1,0.1499999999999999,2,8
-1.1,0.20000000000000018,1,9
-1.1,0.25,1,8
-1.1,0.2999999999999998,3,10
-1.1,0.3500000000000001,2,8
-1.1,0.3999999999999999,2,7
-1.1,0.4500000000000002,2,6
-1.1,0.5,2,6
-1.1,0.5499999999999998,2,6
-1.1,0.6000000000000001,2,6
-1.1,0.6499999999999999,2,5
-1.1,0.7000000000000002,2,5
-1.1,0.75,2,5
-1.1,0.7999999999999998,2,5
-1.1,0.8500000000000001,2,5
-1.1,0.8999999999999999,2,5
-1.1,0.9500000000000002,2,5
-1.1,1.0,2,5
-1.1,1.0499999999999998,2,5
-1.1,1.1,2,5
-1.1,1.15,2,5
-1.1,1.2000000000000002,2,5
-1.1,1.25,2,5
-1.1,1.2999999999999998,2,5
-1.1,1.35,2,5
-1.1,1.4,2,5
-1.1,1.4500000000000002,2,5
-1.1,1.5,2,5
-1.1,1.5499999999999998,2,5
-1.1,1.6,2,5
-1.1,1.65,2,5
-1.1,1.7000000000000002,2,5
-1.1,1.75,2,5
-1.1,1.7999999999999998,2,5
-1.1,1.85,2,5
-1.1,1.9,2,5
-1.1,1.9500000000000002,2,5
-1.1,2.0,2,5
-1.05,-2.0,4,5
-1.05,-1.95,4,5
-1.05,-1.9,4,5
-1.05,-1.85,4,5
-1.05,-1.8,4,5
-1.05,-1.75,4,5
-1.05,-1.7,4,5
-1.05,-1.65,4,5
-1.05,-1.6,4,5
-1.05,-1.55,4,5
-1.05,-1.5,4,5
-1.05,-1.45,4,5
-1.05,-1.4,4,5
-1.05,-1.35,4,5
-1.05,-1.3,4,5
-1.05,-1.25,4,5
-1.05,-1.2,4,5
-1.05,-1.15,4,5
-1.05,-1.1,4,5
-1.05,-1.05,4,5
-1.05,-1.0,4,5
-1.05,-0.95,4,5
-1.05,-0.8999999999999999,4,5
-1.05,-0.8500000000000001,4,5
-1.05,-0.8,4,5
-1.05,-0.75,4,5
-1.05,-0.7,4,5
-1.05,-0.6499999999999999,4,5
-1.05,-0.6000000000000001,4,6
-1.05,-0.55,4,6
-1.05,-0.5,4,6
-1.05,-0.44999999999999996,4,6
-1.05,-0.3999999999999999,4,7
-1.05,-0.3500000000000001,4,7
-1.05,-0.30000000000000004,1,9
-1.05,-0.25,3,8
-1.05,-0.19999999999999996,3,8
-1.05,-0.1499999999999999,4,8
-1.05,-0.10000000000000009,4,8
-1.05,-0.050000000000000044,3,10
-1.05,0.0,-2,30
-1.05,0.04999999999999982,1,10
-1.05,0.10000000000000009,2,8
-1.05,0.1499999999999999,2,8
-1.05,0.20000000000000018,1,8
-1.05,0.25,1,8
-1.05,0.2999999999999998,3,9
-1.05,0.3500000000000001,2,7
-1.05,0.3999999999999999,2,7
-1.05,0.4500000000000002,2,6
-1.05,0.5,2,6
-1.05,0.5499999999999998,2,6
-1.05,0.6000000000000001,2,6
-1.05,0.6499999999999999,2,5
-1.05,0.7000000000000002,2,5
-1.05,0.75,2,5
-1.05,0.7999999999999998,2,5
-1.05,0.8500000000000001,2,5
-1.05,0.8999999999999999,2,5
-1.05,0.9500000000000002,2,5
-1.05,1.0,2,5
-1.05,1.0499999999999998,2,5
-1.05,1.1,2,5
-1.05,1.15,2,5
-1.05,1.2000000000000002,2,5
-1.05,1.25,2,5
-1.05,1.2999999999999998,2,5
-1.05,1.35,2,5
-1.05,1.4,2,5
-1.05,1.4500000000000002,2,5
-1.05,1.5,2,5
-1.05,1.5499999999999998,2,5
-1.05,1.6,2,5
-1.05,1.65,2,5
-1.05,1.7000000000000002,2,5
-1.05,1.75,2,5
-1.05,1.7999999999999998,2,5
-1.05,1.85,2,5
-1.05,1.9,2,5
-1.05,1.9500000000000002,2,5
-1.05,2.0,2,5
-1.0,-2.0,4,5
-1.0,-1.95,4,5
-1.0,-1.9,4,5
-1.0,-1.85,4,5
-1.0,-1.8,4,5
-1.0,-1.75,4,5
-1.0,-1.7,4,5
-1.0,-1.65,4,5
-1.0,-1.6,4,5
-1.0,-1.55,4,5
-1.0,-1.5,4,5
-1.0,-1.45,4,5
-1.0,-1.4,4,5
-1.0,-1.35,4,5
-1.0,-1.3,4,5
-1.0,-1.25,4,5
-1.0,-1.2,4,5
-1.0,-1.15,4,5
-1.0,-1.1,4,5
-1.0,-1.05,4,5
-1.0,-1.0,4,5
-1.0,-0.95,4,5
-1.0,-0.8999999999999999,4,5
-1.0,-0.8500000000000001,4,5
-1.0,-0.8,4,5
-1.0,-0.75,4,5
-1.0,-0.7,4,5
-1.0,-0.6499999999999999,4,5
-1.0,-0.6000000000000001,4,6
-1.0,-0.55,4,6
-1.0,-0.5,4,6
-1.0,-0.44999999999999996,4,6
-1.0,-0.3999999999999999,4,7
-1.0,-0.3500000000000001,4,7
-1.0,-0.30000000000000004,1,11
-1.0,-0.25,3,8
-1.0,-0.19999999999999996,3,8
-1.0,-0.1499999999999999,4,10
-1.0,-0.10000000000000009,4,8
-1.0,-0.050000000000000044,3,10
-1.0,0.0,-2,30
-1.0,0.04999999999999982,1,10
-1.0,0.10000000000000009,2,8
-1.0,0.1499999999999999,2,10
-1.0,0.20000000000000018,1,8
-1.0,0.25,1,8
-1.0,0.2999999999999998,3,11
-1.0,0.3500000000000001,2,7
-1.0,0.3999999999999999,2,7
-1.0,0.4500000000000002,2,6
-1.0,0.5,2,6
-1.0,0.5499999999999998,2,6
-1.0,0.6000000000000001,2,6
-1.0,0.6499999999999999,2,5
-1.0,0.7000000000000002,2,5
-1.0,0.75,2,5
-1.0,0.7999999999999998,2,5
-1.0,0.8500000000000001,2,5
-1.0,0.8999999999999999,2,5
-1.0,0.9500000000000002,2,5
-1.0,1.0,2,5
-1.0,1.0499999999999998,2,5
-1.0,1.1,2,5
-1.0,1.15,2,5
-1.0,1.2000000000000002,2,5
-1.0,1.25,2,5
-1.0,1.2999999999999998,2,5
-1.0,1.35,2,5
-1.0,1.4,2,5
-1.0,1.4500000000000002,2,5
-1.0,1.5,2,5
-1.0,1.5499999999999998,2,5
-1.0,1.6,2,5
-1.0,1.65,2,5
-1.0,1.7000000000000002,2,5
-1.0,1.75,2,5
-1.0,1.7999999999999998,2,5
-1.0,1.85,2,5
-1.0,1.9,2,5
-1.0,1.9500000000000002,2,5
-1.0,2.0,2,5
-0.95,-2.0,4,5
-0.95,-1.95,4,5
-0.95,-1.9,4,5
-0.95,-1.85,4,5
-0.95,-1.8,4,5
-0.95,-1.75,4,5
-0.95,-1.7,4,5
-0.95,-1.65,4,5
-0.95,-1.6,4,5
-0.95,-1.55,4,5
-0.95,-1.5,4,5
-0.95,-1.45,4,5
-0.95,-1.4,4,5
-0.95,-1.35,4,5
-0.95,-1.3,4,5
-0.95,-1.25,4,5
-0.95,-1.2,4,5
-0.95,-1.15,4,5
-0.95,-1.1,4,5
-0.95,-1.05,4,5
-0.95,-1.0,4,5
-0.95,-0.95,4,5
-0.95,-0.8999999999999999,4,5
-0.95,-0.8500000000000001,4,5
-0.95,-0.8,4,5
-0.95,-0.75,4,5
-0.95,-0.7,4,5
-0.95,-0.6499999999999999,4,5
-0.95,-0.6000000000000001,4,5
-0.95,-0.55,4,6
-0.95,-0.5,4,6
-0.95,-0.44999999999999996,4,6
-0.95,-0.3999999999999999,4,7
-0.95,-0.3500000000000001,4,7
-0.95,-0.30000000000000004,1,11
-0.95,-0.25,3,8
-0.95,-0.19999999999999996,3,8
-0.95,-0.1499999999999999,1,11
-0.95,-0.10000000000000009,4,8
-0.95,-0.050000000000000044,3,10
-0.95,0.0,-2,30
-0.95,0.04999999999999982,1,10
-0.95,0.10000000000000009,2,8
-0.95,0.1499999999999999,3,11
-0.95,0.20000000000000018,1,8
-0.95,0.25,1,8
-0.95,0.2999999999999998,3,11
-0.95,0.3500000000000001,2,7
-0.95,0.3999999999999999,2,7
-0.95,0.4500000000000002,2,6
-0.95,0.5,2,6
-0.95,0.5499999999999998,2,6
-0.95,0.6000000000000001,2,5
-0.95,0.6499999999999999,2,5
-0.95,0.7000000000000002,2,5
-0.95,0.75,2,5
-0.95,0.7999999999999998,2,5
-0.95,0.8500000000000001,2,5
-0.95,0.8999999999999999,2,5
-0.95,0.9500000000000002,2,5
-0.95,1.0,2,5
-0.95,1.0499999999999998,2,5
-0.95,1.1,2,5
-0.95,1.15,2,5
-0.95,1.2000000000000002,2,5
-0.95,1.25,2,5
-0.95,1.2999999999999998,2,5
-0.95,1.35,2,5
-0.95,1.4,2,5
-0.95,1.4500000000000002,2,5
-0.95,1.5,2,5
-0.95,1.5499999999999998,2,5
-0.95,1.6,2,5
-0.95,1.65,2,5
